title,Ingridients,webLink,Images
Wholewheat ravioli with courgette flowers & ricotta,"['200 g Tipo 00 flour , plus extra for dusting', '100 g wholewheat flour', '3 large free-range eggs', 'filling', '20 courgette flowers', '250 g good-quality ricotta', 'a few sprigs of fresh mint', '1 small fresh red chilli', 'sauce', '600 g ripe tomatoes', '½ a bunch of fresh basil , (15g)', 'extra virgin olive oil', 'young pecorino cheese , to serve']",https://www.jamieoliver.com/recipes/pasta-recipes/wholewheat-ravioli-with-courgette-flowers-ricotta/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1231_1_1436963444.jpg?tr=w-330
Rigatoni with roasted tomatoes & ricotta salata,"['1.5 kg vine tomatoes', '4 cloves of garlic', '3 fresh bay leaves', '5 fresh thyme sprigs', '1 splash of red wine vinegar', '400 g dried rigatoni', 'extra virgin olive oil', '80 g ricotta salata cheese', 'optional: ½ a bunch of fresh basil (15g)']",https://www.jamieoliver.com/recipes/pasta-recipes/rigatoni-with-roasted-tomatoes-ricotta-salata/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1193_1_1436881866.jpg?tr=w-330
Spinach & ricotta cannelloni,"['400 g spinach', 'extra-virgin olive oil', '¼ teaspoon ground nutmeg', '1 onion', '2 cloves of garlic', '2 x 400 g tins of quality plum tomatoes', '1 bay leaf', '½ a bunch of fresh basil , (15g)', '½ a lemon', '1 large free-range egg', 'Parmesan cheese', '250 g ricotta', '150 g cannelloni , about 14 tubes', '2 x 125 g mozzarella balls']",https://www.jamieoliver.com/recipes/pasta-recipes/spinach-ricotta-cannelloni/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1185_6_1438682392.jpg?tr=w-330
Crab rigatoni,"['4 cloves of garlic', '2 large fennel bulbs', 'olive oil', '1 bunch of flat-leaf parsley', '1 teaspoon dried chilli flakes', '½ teaspoon ground cinnamon', '½ teaspoon fennel seeds', '2 lemons', '2 x 400g tins of chopped tomatoes', '250 g cherry tomatoes , on the vine', '500 g rigatoni , dried or fresh', '250 g undressed brown crabmeat , from sustainable sources', '250 g white crabmeat , from sustainable sources']",https://www.jamieoliver.com/recipes/pasta-recipes/crab-rigatoni/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1135_1_1440758921.jpg?tr=w-330
Gluten-free pasta dough,"['150 g gluten-free rice flour , plus extra for dusting', '50 g potato starch', '1 tablespoon corn flour', '2 tablespoons xanthan gum', '¼ teaspoon fine sea salt', '3 large free-range eggs', '1 tablespoon extra virgin olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/gluten-free-pasta-dough/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1116_2_1437996867.jpg?tr=w-330
Carbonara of smoked mackerel,"['320 g dried penne', '1 onion', '1 large courgette', '2 sprigs of fresh rosemary', '130 g smoked boneless mackerel fillets , from sustainable sources', 'olive oil', '2 large free-range eggs', '100 ml semi-skimmed milk', '40 g Parmesan cheese', '1 lemon , optional']",https://www.jamieoliver.com/recipes/pasta-recipes/carbonara-of-smoked-mackerel/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1081_1_1436887372.jpg?tr=w-330
Classic tomato spaghetti,"['1 bunch of fresh basil', '1 medium onion', '2 cloves of garlic', '1 kg ripe tomatoes , or 2 x 400g tins of quality chopped tomatoes', 'olive oil', '1 tablespoon red wine or balsamic vinegar', '480 g dried wholewheat spaghetti', '15 g Parmesan cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/classic-tomato-spaghetti/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1065_2_1393856705.jpg?tr=w-330
Sienna Miller's duck ragù,"['1 x 2 kg whole duck', 'olive oil', '2 medium red onions', '4 cloves of garlic', '1 stick of celery', '300 ml Chianti , or other red wine', '2 x 400 g tins of quality plum tomatoes', '100 g raisins', '2 sprigs of fresh rosemary', '3 fresh bay leaves', '1 x', 'fine semolina , for dusting', 'extra virgin olive oil', 'Parmesan cheese , for grating', 'DUCK SKIN PANGRATTATO', '1 clove of garlic', '1 thick slice of quality stale bread', '4 sprigs if fresh thyme']",https://www.jamieoliver.com/recipes/duck-recipes/sienna-miller-s-duck-rag/,https://img.jamieoliver.com/jamieoliver/recipe-database/83619412.jpg?tr=w-330
Jools' sweet pea & prawn pasta shells,"['320 g dried pasta shells', '4 cloves of garlic', '1 fresh red chilli', 'olive oil', '200 g frozen sustainably sourced peeled cooked prawns', '200 g frozen peas', '1 heaped tablespoon tomato purée', '30 g Parmesan cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/jools-sweet-pea-prawn-pasta-shells/,https://img.jamieoliver.com/jamieoliver/recipe-database/46471379.jpg?tr=w-330
Grandad's mussel linguine (Linguine con cozze di Nonno),"['extra virgin olive oil', '2 cloves of garlic , sliced', '1-2 pinches of crumbled dried chilli', '1 anchovy fillet', '12 ripe cherry tomatoes , halved', '250 g fresh linguine', '1 kg mussels , washed and debearded', 'a small bunch of fresh parsley , chopped', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/pasta-recipes/grandad-s-mussel-linguine-linguine-con-cozze-di-nonno/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/951_1_1439213778.jpg?tr=w-330
Gennaro’s spaghetti alla puttanesca,"['4 cloves of garlic', '1 small handful of black olives , (stone in)', '2 handfuls very ripe cherry tomatoes', '2 fresh red chillies', '½ a bunch of fresh basil , (15g)', '400 g dried spaghetti', 'olive oil', '3 anchovy fillets', 'Parmesan cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/gennaro-s-spaghetti-alla-puttanesca/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/917_1_1439213159.jpg?tr=w-330
Southend-stylee pappardelle,"['400 g higher-welfare sausages', 'olive oil', '1 bulb of fennel , trimmed and finely chopped', '½ teaspoon fennel seeds', '1 small dried red chilli', '2 sprigs of fresh rosemary , leaves picked', '250 ml white wine', '1 x 700 ml jar of passata', 'Parmesan cheese , for grating', 'sea salt', 'freshly ground pepper', 'extra virgin olive oil', 'For the pasta', '4 large free-range eggs', '400 g ‘00’ Tipo flour , plus extra for dusting', 'sea salt']",https://www.jamieoliver.com/recipes/pasta-recipes/southend-stylee-pappardelle/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/860_1_1436887980.jpg?tr=w-330
Chorizo carbonara,"['SALAD', '25 g pine nuts', '1 red chicory', '1 green chicory', '2 clementines', '100 g baby spinach', '4 sprigs of fresh mint', '45 g Manchego cheese', '2 tablespoons sherry vinegar', '2 tablespoons extra virgin olive oil', '1 teaspoon runny honey', 'PASTA', '320 g dried penne', '70 g Iberico chorizo', '½–1 fresh red chilli', '2 sprigs of fresh rosemary', 'olive oil', '4 cloves of garlic', '1 large free-range egg', '½ a lemon', '2 heaped tablespoons fat-free natural yoghurt']",https://www.jamieoliver.com/recipes/pasta-recipes/chorizo-carbonara-with-catalan-market-salad/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/856_1_1436536167.jpg?tr=w-330
Wonderful wild garlic & sausage fusilli,"['2 heaped teaspoons fennel seeds', '2 dried red chillies , crumbled', 'olive oil', '4 higher-welfare coarse Italian or Cumberland sausages', '4 handfuls wild garlic leaves , washed, or 4 cloves of garlic, peeled, plus 4 handfuls of spinach leaves, washed', '320 g fusilli', '1 lemon', 'sea salt', 'freshly ground black pepper', '1 small handful Parmesan cheese , freshly grated, plus extra for serving']",https://www.jamieoliver.com/recipes/pasta-recipes/wonderful-wild-garlic-and-sausage-fusilli/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/737_1_1436963938.jpg?tr=w-330
Tagliatelle with asparagus and tomato,"['olive oil', '2 cloves garlic , peeled and sliced', '1 small bunch basil , leaves and stalks finely chopped', '2 x 400 g tinned plum tomatoes', 'sea salt', 'freshly ground black pepper', '1 bunch asparagus', '500 g fresh tagliatelle', 'extra virgin olive oil , to serve', 'Parmesan cheese , to serve']",https://www.jamieoliver.com/recipes/pasta-recipes/tagliatelle-with-asparagus-and-tomato/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/736_1_1436892240.jpg?tr=w-330
"Tagliatelle, Genovese-style","['1 handful pine nuts , about 40g, lightly toasted', '½ small clove garlic', '1 big bunch fresh basil , about 60g, leaves picked, coarsely chopped, plus extra to serve', '1 lemon , juice of', 'extra virgin olive oil', '150 g pecorino cheese , grated', '200 g new potatoes', '500 g fresh tagliatelle', '1 big handful fine green beans , topped and tailed']",https://www.jamieoliver.com/recipes/pasta-recipes/tagliatelle-genovese-style/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/688_1_1436892202.jpg?tr=w-330
Orecchiette with raw tomato sauce,"['500 g red and yellow cherry tomatoes , quartered', '150 g black olives , stoned', '6 anchovy fillets in oil , drained and finely sliced', '1 clove garlic , finely sliced', 'extra virgin olive oil', '400 g orecchiette pasta', '1 sprig fresh marjoram, oregano or thyme , leaves picked']",https://www.jamieoliver.com/recipes/pasta-recipes/orecchiette-with-raw-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/674_1_1421682322.jpg?tr=w-330
The best pasta salad,"['310 g small shell-shaped pasta', '3 cloves garlic', '255 g yellow cherry tomatoes', '255 g red cherry tomatoes', '1 handful black olives , pitted', '2 tablespoons fresh chives', '1 handful fresh basil', '½ cucumber', '4 tablespoons white wine vinegar , or to taste', '7 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/pasta-recipes/the-best-pasta-salad/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/603_1_1438764345.jpg?tr=w-330
Taglierini with a simple sweet tomato sauce and shrimps,"['8 plum tomatoes', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '300 g small peeled prawns or shrimps , from sustainable sources, ask your fishmonger', '1 clove garlic , peeled and finely chopped', '1 lemon , zest and juice of', '2 shots Vecchia Romana or Cognac', '142 ml single cream', '400 g fresh or dried taglierini', '1 large handful fresh parsley , roughly chopped']",https://www.jamieoliver.com/recipes/pasta-recipes/taglierini-with-a-simple-sweet-tomato-sauce-and-shrimps/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/590_1_1421682387.jpg?tr=w-330
"Tagliatelle with asparagus, crispy pancetta and Parmesan","['1 bunch asparagus', '12 thin slices higher-welfare pancetta , sliced into small strips', '500 g fresh egg tagliatelle', '40 g Parmesan , grated', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/tagliatelle-with-asparagus-crispy-pancetta-and-parmesan/,https://img.jamieoliver.com/jamieoliver/recipe-database/6_a72CG7qmhBUD6akzgqa7.jpg?tr=w-330
Summertime tagliarini,"['75 g pine nuts', '2 lemons , juice and zest of', '1 bunch fresh flat-leaf parsley (30g) , leaves picked, half finely chopped and half left whole', '135 ml extra virgin olive oil', '95 g Parmesan cheese , freshly grated, plus extra for shaving', '30 g pecorino cheese , freshly grated', '320 g good-quality tagliarini or tagliatelle']",https://www.jamieoliver.com/recipes/pasta-recipes/summertime-tagliarini/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/575_1_1436891328.jpg?tr=w-330
Squash and ricotta pasta bake,"['1 butternut squash , peeled, deseeded and chopped into 2.5cm pieces', 'olive oil', '2 cloves of garlic , peeled and finely sliced', '1 bunch of fresh basil , leaves picked, stalks finely chopped', '1 x 400 g tins of chopped tomatoes', 'sea salt', '500 g dried penne', 'freshly ground black pepper', '3 tablespoons ricotta cheese', '750 ml organic vegetable stock', '150 g mozzarella ball', '1 handful Parmesan cheese , freshly grated', '2 sprigs fresh sage , leaves picked']",https://www.jamieoliver.com/recipes/pasta-recipes/squash-and-ricotta-pasta-bake/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/538_1_1436889976.jpg?tr=w-330
Spaghetti with prawns and rocket (Spaghetti con gamberetti e rucola),"['455 g dried spaghetti', '2 cloves garlic', 'extra virgin olive oil', '1-2 dried red chillies', '400 g peeled raw prawns , from sustainable sources, ask your fishmonger', '1 small wineglass white wine', '2 heaped tablespoons sun-dried tomato purée , or 6 sun-dried tomatoes blitzed in a blender', '1 lemon', '2 handfuls of rocket']",https://www.jamieoliver.com/recipes/pasta-recipes/spaghetti-with-prawns-and-rocket-spaghetti-con-gamberetti-e-rucola/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/521_1_1438704359.jpg?tr=w-330
Spaghetti vongole,"['1 kg small clams , from sustainable sources, ask your fishmonger, scrubbed clean', '½ a bunch fresh flat-leaf parsley (15g)', '4 cloves garlic', '10 cherry tomatoes', '250 ml white wine', '400 g dried spaghetti', 'extra virgin olive oil', '1-2 dried red chillies']",https://www.jamieoliver.com/recipes/pasta-recipes/spaghetti-vongole/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/520_1_1349691756.jpg?tr=w-330
Simple summer spaghetti,"['500 g mixed red and yellow cherry tomatoes', '150 g black olives', '1 clove of garlic', 'red wine vinegar', '1 bunch of fresh lemon basil , (30g)', '1 bunch of fresh marjoram , (30g)', 'extra virgin olive oil', '400 g spaghetti or linguine']",https://www.jamieoliver.com/recipes/pasta-recipes/simple-summer-spaghetti/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/495_1_1439310680.jpg?tr=w-330
Sausage carbonara (Linguine alla carbonara di salsiccia),"['4 quality Italian sausages', 'olive oil', '2 slices thickly cut higher-welfare pancetta , chopped', 'sea salt', 'freshly ground black pepper', '320 g dried linguine', '4 large free-range egg yolks', '100 ml single cream', '50 g Parmesan cheese , freshly grated', '1 lemon , zest of', '1 sprig fresh flat-leaf parsley , chopped', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/sausage-carbonara-linguine-alla-carbonara-di-salsiccia/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/481_1_1438704086.jpg?tr=w-330
Quick tomato macaroni cheese,"['340 g macaroni', '200 g bread , preferably stale, for making breadcrumbs', '800 g super-ripe tomatoes', '1 clove garlic , peeled', '2 large handfuls fresh basil', '55 g sun-dried tomatoes , chopped', '2 anchovies', 'sea salt', 'freshly ground black pepper', '3 handfuls Parmesan cheese , freshly grated', '565 ml single cream', '1 tablespoon red wine vinegar', '½ nutmeg , grated', ""400 g cow's milk mozzarella , broken up"", '1 handful fresh thyme , leaves picked', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/quick-tomato-macaroni-cheese/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/433_1_1439306583.jpg?tr=w-330
"Quick sausage meatballs with a tomato & basil sauce, spaghetti & sweet raw peas","['olive oil', '8 good-quality pork sausages', '500 g spaghetti', '300 g fresh peas , in their pods', '1 block Parmesan cheese , to serve', 'a few sprigs fresh marjoram, thyme or rosemary , leaves picked', 'For the tomato sauce', 'olive oil', '2 cloves garlic , peeled and finely sliced', '½ a bunch of fresh basil , (30g), leaves picked, stalks finely chopped', '2 x 400 g good-quality tinned plum tomatoes', 'good-quality balsamic vinegar']",https://www.jamieoliver.com/recipes/pasta-recipes/quick-sausage-meatballs-with-a-tomato-and-basil-sauce-spaghetti-and-sweet-raw-peas/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/432_1_1436880109.jpg?tr=w-330
Spicy sausage fusilli,"['2 dried red chillies', '2 heaped teaspoons fennel seeds', 'olive oil', '600 g quality Italian sausages, Cumberland sausages or higher-welfare pork mince', '1 tablespoon dried oregano', '250 ml white wine', '1 lemon', '500 g fusilli or penne', '20 g Parmesan cheese , plus extra for serving', '½ a bunch of fresh flat-leaf parsley (15g)']",https://www.jamieoliver.com/recipes/pasta-recipes/spicy-sausage-fusilli/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/422_1_1439304800.jpg?tr=w-330
"Penne with tomato, basil, olives and pecorino","['750 g pomodorino tomatoes', 'olive oil', 'sea salt', 'freshly ground black pepper', 'good-quality balsamic vinegar', '500 g penne', '200 g black olives , stoned and halved', '1 small bunch fresh basil , leaves picked', '1 chunk pecorino cheese , to serve']",https://www.jamieoliver.com/recipes/pasta-recipes/penne-with-tomato-basil-olives-and-pecorino/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/386_1_1350903617.jpg?tr=w-330
Pasta peperonata,"['2 red peppers', '2 yellow peppers', 'extra virgin olive oil', '2 red onions', '2 cloves of garlic', '2 handfuls of fresh flat-leaf parsley', '2 tablespoons red wine vinegar or balsamic vinegar', '2 handfuls of Parmesan cheese', '2 heaped tablespoons mascarpone cheese or crème fraîche , optional', '455 g rigatoni, penne or spaghetti']",https://www.jamieoliver.com/recipes/pasta-recipes/pasta-peperonata/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/382_1_1438867908.jpg?tr=w-330
Parsnip and pancetta tagliatelle with parmesan and butter,"['8 slices higher-welfare pancetta or dry-cured smoked streaky bacon', '1 handful fresh rosemary, thyme or summer savory , leaves picked', '1 good knob butter', '2 cloves garlic , peeled and finely sliced', '2 parsnips , peeled and finely sliced', '455 g dried tagliatelle', '1 good handful Parmesan cheese , grated', 'sea salt', 'freshly ground black pepper', '1 tablespoon olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/parsnip-and-pancetta-tagliatelle-with-parmesan-and-butter/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/380_1_1438764104.jpg?tr=w-330
Oven-baked rigatoni with wild boar salami,"['1 good lug extra virgin olive oil', '½ wild boar salami , sliced (or use Napoli salami)', '1 red onion , peeled and sliced', '1 clove garlic , peeled and sliced', '4 tablespoons balsamic vinegar', '400 g tinned chopped tomatoes', '3 tablespoons crème fraîche', '1 large bunch fresh basil , leaves picked and chopped', 'sea salt', 'freshly ground black pepper', '300 g rigatoni', '1 ball buffalo mozzarella , sliced']",https://www.jamieoliver.com/recipes/pasta-recipes/oven-baked-rigatoni-with-wild-boar-salami/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/370_1_1439304364.jpg?tr=w-330
Mini shell pasta with a creamy smoked bacon & pea sauce,"['6 slices higher-welfare smoked streaky bacon or pancetta', '1 small bunch fresh mint', '100 g Parmesan cheese', '1 organic chicken stock cube , optional', '400 g dried mini shell pasta', 'olive oil', '300 g frozen peas', '2 heaped dessertspoons half-fat crème fraîche', '1 lemon']",https://www.jamieoliver.com/recipes/pasta-recipes/mini-shell-pasta-with-a-creamy-smoked-bacon-and-pea-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/341_1_1436866576.jpg?tr=w-330
Mediterranean-style herring linguine,"['500 g dried linguine', '2 cloves of garlic', '1 fresh red chilli', '½ a bunch fresh flat-leaf parsley , (15g)', 'olive oil', '1 tablespoon baby capers', '4 x 40 g herring fillets , skin on, scaled, pin-boned, from sustainable sources', '1 handful of ripe cherry tomatoes , on the vine', '1 lemon', '1 knob unsalted butter , optional', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/mediterranean-style-herring-linguine/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/334_1_1436865611.jpg?tr=w-330
Meatballs &  pasta,"[""12 Jacob's cream crackers"", '4 sprigs of fresh rosemary', '2 heaped teaspoons Dijon mustard', '500 g quality minced beef, pork, or a mixture of the two', '1 heaped tablespoon dried oregano', '1 large free-range egg', 'olive oil', '1 bunch of fresh basil', '1 medium onion', '2 cloves of garlic', '½ a fresh or dried red chilli', '2 x 400 g tin of plum tomatoes', '2 tablespoons balsamic vinegar', '400 g dried spaghetti or penne', 'Parmesan cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/meatballs-and-pasta/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/331_1_1436865256.jpg?tr=w-330
Mackerel pasta salad,"['4 handfuls of green beans', '400 g farfalle or other dried pasta', '2 handfuls of black olives , (stone in)', '1 lemon', 'extra virgin olive oil', '1 jar of quality mackerel , from sustainable sources', '400 g ripe cherry tomatoes', '½ a bunch of fresh flat-leaf parsley , (15g)']",https://www.jamieoliver.com/recipes/pasta-recipes/mackerel-pasta-salad/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/326_1_1436862135.jpg?tr=w-330
Macaroni cheese,"['500 g quality macaroni', 'olive oil', '½ a bunch of fresh marjoram or oregano (15g) , leaves picked', '75 g Parmesan cheese , freshly grated, plus extra for grating', '75 g fontina or Taleggio cheese , roughly torn', '75 g mascarpone cheese', '1 whole nutmeg , for grating', '1 small ball buffalo mozzarella cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/macaroni-cheese/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/325_1_1438961576.jpg?tr=w-330
Lemon linguine,"['500 g dried linguine', '3 Sicilian lemons', 'extra virgin olive oil', '125 g Parmesan cheese', '1 bunch of fresh basil', '1 handful of rocket']",https://www.jamieoliver.com/recipes/pasta-recipes/lemon-linguine/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/314_1_1436805296.jpg?tr=w-330
Farfalle with carbonara and spring peas,"['455 g farfalle', '1 free-range egg', '100 ml double cream', '12 rashers of higher-welfare pancetta or smoked streaky bacon', '3 handfuls of fresh podded or frozen peas', '2 sprigs of fresh mint', '2 handfuls of Parmesan cheese']",https://www.jamieoliver.com/recipes/pasta-recipes/farfalle-with-carbonara-and-spring-peas/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/200_1_1421681798.jpg?tr=w-330
Chicken and mushroom pasta bake (Spaghetti tetrazzini),"['20 g dried porcini mushrooms', 'olive oil', '4 higher-welfare chicken thighs , boned, skinned and cut into bite-sized pieces', 'sea salt', 'freshly ground black pepper', '2 cloves of garlic , peeled and finely sliced', '350 g mixed fresh mushrooms , cleaned and torn', '200 ml white wine', '320 g dried spaghetti', '300 ml single cream', '150 g Parmesan cheese , grated', '1 sprig of fresh basil , leaves picked']",https://www.jamieoliver.com/recipes/pasta-recipes/chicken-and-mushroom-pasta-bake-spaghetti-tetrazzini/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/125_1_1439299075.jpg?tr=w-330
Cheat’s homemade pappardelle with quick tomato sauce,"['extra virgin olive oil', '2 cloves garlic , peeled and finely sliced', '½-1 fresh red chilli , halved, deseeded and finely sliced', '1 small bunch of fresh basil , leaves picked', '400 g good-quality tinned chopped tomatoes', 'sea salt', 'freshly ground black pepper', '250 g fresh lasagne sheets', 'Parmesan cheese , freshly grated, to serve']",https://www.jamieoliver.com/recipes/pasta-recipes/cheat-s-homemade-pappardelle-with-quick-tomato-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/46225192.jpg?tr=w-330
Baked pasta with tomatoes & mozzarella (Pasta al forno con pomodori e mozzarella),"['extra virgin olive oil', '1 white onion , peeled and finely chopped', '2 cloves garlic , peeled and finely sliced', '1-2 dried red chillies , crumbled', '1.5 kg ripe tomatoes , or 3 x 400g cans of good-quality plum tomatoes', '1 large handful fresh basil leaves', '1 tablespoon red wine vinegar , optional', '14 oz dried orecchiette', '4 big handfuls Parmesan cheese , freshly grated', '3 x 5 oz mozzarella balls']",https://www.jamieoliver.com/recipes/pasta-recipes/baked-pasta-with-tomatoes-and-mozzarella-pasta-al-forno-con-pomodori-e-mozzarella/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/43_1_1439914636.jpg?tr=w-330
Awesome spinach & ricotta cannelloni,"['2 knobs butter', 'olive oil', '2 cloves garlic , peeled and finely sliced', '1 large handful fresh marjoram or oregano , roughly chopped', '¼ nutmeg , grated', '8 large handfuls spinach , thoroughly washed', '1 handful fresh basil , stalks chopped, leaves ripped', '2 x 400 g good-quality tinned plum tomatoes , chopped', 'sea salt', 'freshly ground black pepper', '1 pinch sugar', '400 g crumbly ricotta cheese', '2 handfuls Parmesan cheese , freshly grated', '16 cannelloni tubes', '200 g mozzarella , broken up', 'WHITE SAUCE', '500 ml crème fraîche', '3 anchovies , finely chopped', '2 handfuls Parmesan cheese , freshly grated']",https://www.jamieoliver.com/recipes/pasta-recipes/awesome-spinach-and-ricotta-cannelloni/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/34_1_1439914604.jpg?tr=w-330
A killer mac 'n' cheese,"['10 cloves of garlic', '45 g butter', '3 heaped tablespoons plain flour', '6 bay leaves', '1 litre semi-skimmed milk', '600 g dried macaroni', '8 tomatoes', '150 g Cheddar cheese', '100 g Parmesan cheese', 'a few sprigs of fresh thyme', 'OPTIONAL', '2 splashes of Worcestershire sauce', 'OPTIONAL', '1 whole nutmeg , for grating', '3 big handfuls of fresh breadcrumbs', 'olive oil']",https://www.jamieoliver.com/recipes/pasta-recipes/a-killer-mac-n-cheese/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/9_1_1421681742.jpg?tr=w-330
Asparagus & crab linguine,"['500 g dried linguine', '1 fresh red chilli', '1 large knob of butter', 'extra virgin olive oil', '½ teaspoon fennel seeds', '300 g crabmeat , from sustainable sources', '2 bunches of asparagus', '1 lemon', 'pea shoots or rocket , to serve']",https://www.jamieoliver.com/recipes/pasta-recipes/asparagus-amp-crab-linguine/,https://img.jamieoliver.com/jamieoliver/recipe-database/46256443.jpg?tr=w-330
